Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price
dummy-product-815,Dummy Product 815,<p>This is a description for Dummy Product 815.</p>,Vendor 9,Type 5,"tag815,sample",TRUE,Size,Small,SKU0815,23,59.11,111.25
dummy-product-816,Dummy Product 816,<p>This is a description for Dummy Product 816.</p>,Vendor 9,Type 5,"tag816,sample",TRUE,Size,Large,SKU0816,21,72.78,116.79
dummy-product-817,Dummy Product 817,<p>This is a description for Dummy Product 817.</p>,Vendor 9,Type 5,"tag817,sample",TRUE,Size,Small,SKU0817,86,86.05,101.16
dummy-product-818,Dummy Product 818,<p>This is a description for Dummy Product 818.</p>,Vendor 9,Type 5,"tag818,sample",TRUE,Size,Large,SKU0818,36,71.35,104.81
dummy-product-819,Dummy Product 819,<p>This is a description for Dummy Product 819.</p>,Vendor 9,Type 5,"tag819,sample",TRUE,Size,Small,SKU0819,81,3.20,115.88
dummy-product-820,Dummy Product 820,<p>This is a description for Dummy Product 820.</p>,Vendor 9,Type 5,"tag820,sample",TRUE,Size,Large,SKU0820,52,85.56,102.78
dummy-product-821,Dummy Product 821,<p>This is a description for Dummy Product 821.</p>,Vendor 9,Type 5,"tag821,sample",TRUE,Size,Small,SKU0821,68,11.98,100.92
dummy-product-822,Dummy Product 822,<p>This is a description for Dummy Product 822.</p>,Vendor 9,Type 5,"tag822,sample",TRUE,Size,Large,SKU0822,26,39.95,104.74
dummy-product-823,Dummy Product 823,<p>This is a description for Dummy Product 823.</p>,Vendor 9,Type 5,"tag823,sample",TRUE,Size,Small,SKU0823,37,62.16,118.54
dummy-product-824,Dummy Product 824,<p>This is a description for Dummy Product 824.</p>,Vendor 9,Type 5,"tag824,sample",TRUE,Size,Large,SKU0824,28,78.77,113.79
dummy-product-825,Dummy Product 825,<p>This is a description for Dummy Product 825.</p>,Vendor 9,Type 5,"tag825,sample",TRUE,Size,Small,SKU0825,18,60.51,103.22
dummy-product-826,Dummy Product 826,<p>This is a description for Dummy Product 826.</p>,Vendor 9,Type 5,"tag826,sample",TRUE,Size,Large,SKU0826,61,61.29,108.86
dummy-product-827,Dummy Product 827,<p>This is a description for Dummy Product 827.</p>,Vendor 9,Type 5,"tag827,sample",TRUE,Size,Small,SKU0827,32,96.27,101.99
dummy-product-828,Dummy Product 828,<p>This is a description for Dummy Product 828.</p>,Vendor 9,Type 5,"tag828,sample",TRUE,Size,Large,SKU0828,53,11.51,109.78
dummy-product-829,Dummy Product 829,<p>This is a description for Dummy Product 829.</p>,Vendor 9,Type 5,"tag829,sample",TRUE,Size,Small,SKU0829,70,90.46,115.15
dummy-product-830,Dummy Product 830,<p>This is a description for Dummy Product 830.</p>,Vendor 9,Type 5,"tag830,sample",TRUE,Size,Large,SKU0830,39,66.49,109.21
dummy-product-831,Dummy Product 831,<p>This is a description for Dummy Product 831.</p>,Vendor 9,Type 5,"tag831,sample",TRUE,Size,Small,SKU0831,1,34.56,114.16
dummy-product-832,Dummy Product 832,<p>This is a description for Dummy Product 832.</p>,Vendor 9,Type 5,"tag832,sample",TRUE,Size,Large,SKU0832,66,51.58,114.70
dummy-product-833,Dummy Product 833,<p>This is a description for Dummy Product 833.</p>,Vendor 9,Type 5,"tag833,sample",TRUE,Size,Small,SKU0833,87,76.37,104.54
dummy-product-834,Dummy Product 834,<p>This is a description for Dummy Product 834.</p>,Vendor 9,Type 5,"tag834,sample",TRUE,Size,Large,SKU0834,27,1.99,102.70
dummy-product-835,Dummy Product 835,<p>This is a description for Dummy Product 835.</p>,Vendor 9,Type 5,"tag835,sample",TRUE,Size,Small,SKU0835,29,45.13,104.19
dummy-product-836,Dummy Product 836,<p>This is a description for Dummy Product 836.</p>,Vendor 9,Type 5,"tag836,sample",TRUE,Size,Large,SKU0836,20,94.02,106.07
dummy-product-837,Dummy Product 837,<p>This is a description for Dummy Product 837.</p>,Vendor 9,Type 5,"tag837,sample",TRUE,Size,Small,SKU0837,15,8.93,112.07
dummy-product-838,Dummy Product 838,<p>This is a description for Dummy Product 838.</p>,Vendor 9,Type 5,"tag838,sample",TRUE,Size,Large,SKU0838,4,53.16,108.17
dummy-product-839,Dummy Product 839,<p>This is a description for Dummy Product 839.</p>,Vendor 9,Type 5,"tag839,sample",TRUE,Size,Small,SKU0839,69,7.51,112.69
dummy-product-840,Dummy Product 840,<p>This is a description for Dummy Product 840.</p>,Vendor 9,Type 5,"tag840,sample",TRUE,Size,Large,SKU0840,41,54.33,111.71
dummy-product-841,Dummy Product 841,<p>This is a description for Dummy Product 841.</p>,Vendor 9,Type 5,"tag841,sample",TRUE,Size,Small,SKU0841,15,99.46,114.31
dummy-product-842,Dummy Product 842,<p>This is a description for Dummy Product 842.</p>,Vendor 9,Type 5,"tag842,sample",TRUE,Size,Large,SKU0842,9,18.79,117.50
dummy-product-843,Dummy Product 843,<p>This is a description for Dummy Product 843.</p>,Vendor 9,Type 5,"tag843,sample",TRUE,Size,Small,SKU0843,22,17.34,104.20
dummy-product-844,Dummy Product 844,<p>This is a description for Dummy Product 844.</p>,Vendor 9,Type 5,"tag844,sample",TRUE,Size,Large,SKU0844,25,0.23,103.64
dummy-product-845,Dummy Product 845,<p>This is a description for Dummy Product 845.</p>,Vendor 9,Type 5,"tag845,sample",TRUE,Size,Small,SKU0845,83,84.54,110.00
dummy-product-846,Dummy Product 846,<p>This is a description for Dummy Product 846.</p>,Vendor 9,Type 5,"tag846,sample",TRUE,Size,Large,SKU0846,58,79.36,109.08
dummy-product-847,Dummy Product 847,<p>This is a description for Dummy Product 847.</p>,Vendor 9,Type 5,"tag847,sample",TRUE,Size,Small,SKU0847,24,4.74,117.14
dummy-product-848,Dummy Product 848,<p>This is a description for Dummy Product 848.</p>,Vendor 9,Type 5,"tag848,sample",TRUE,Size,Large,SKU0848,13,74.43,109.42
dummy-product-849,Dummy Product 849,<p>This is a description for Dummy Product 849.</p>,Vendor 9,Type 5,"tag849,sample",TRUE,Size,Small,SKU0849,15,74.57,118.29
dummy-product-850,Dummy Product 850,<p>This is a description for Dummy Product 850.</p>,Vendor 9,Type 5,"tag850,sample",TRUE,Size,Large,SKU0850,9,63.45,110.12
dummy-product-851,Dummy Product 851,<p>This is a description for Dummy Product 851.</p>,Vendor 9,Type 5,"tag851,sample",TRUE,Size,Small,SKU0851,60,90.76,102.06
dummy-product-852,Dummy Product 852,<p>This is a description for Dummy Product 852.</p>,Vendor 9,Type 5,"tag852,sample",TRUE,Size,Large,SKU0852,9,38.79,100.77
dummy-product-853,Dummy Product 853,<p>This is a description for Dummy Product 853.</p>,Vendor 9,Type 5,"tag853,sample",TRUE,Size,Small,SKU0853,53,94.17,108.70
dummy-product-854,Dummy Product 854,<p>This is a description for Dummy Product 854.</p>,Vendor 9,Type 5,"tag854,sample",TRUE,Size,Large,SKU0854,99,12.07,111.09
dummy-product-855,Dummy Product 855,<p>This is a description for Dummy Product 855.</p>,Vendor 9,Type 5,"tag855,sample",TRUE,Size,Small,SKU0855,43,46.38,106.91
dummy-product-856,Dummy Product 856,<p>This is a description for Dummy Product 856.</p>,Vendor 9,Type 5,"tag856,sample",TRUE,Size,Large,SKU0856,46,86.48,104.46
dummy-product-857,Dummy Product 857,<p>This is a description for Dummy Product 857.</p>,Vendor 9,Type 5,"tag857,sample",TRUE,Size,Small,SKU0857,69,9.52,110.75
dummy-product-858,Dummy Product 858,<p>This is a description for Dummy Product 858.</p>,Vendor 9,Type 5,"tag858,sample",TRUE,Size,Large,SKU0858,2,15.15,101.30
dummy-product-859,Dummy Product 859,<p>This is a description for Dummy Product 859.</p>,Vendor 9,Type 5,"tag859,sample",TRUE,Size,Small,SKU0859,6,59.09,117.37
dummy-product-860,Dummy Product 860,<p>This is a description for Dummy Product 860.</p>,Vendor 9,Type 5,"tag860,sample",TRUE,Size,Large,SKU0860,52,83.24,118.08
dummy-product-861,Dummy Product 861,<p>This is a description for Dummy Product 861.</p>,Vendor 9,Type 5,"tag861,sample",TRUE,Size,Small,SKU0861,27,39.16,116.25
dummy-product-862,Dummy Product 862,<p>This is a description for Dummy Product 862.</p>,Vendor 9,Type 5,"tag862,sample",TRUE,Size,Large,SKU0862,98,12.41,106.43
dummy-product-863,Dummy Product 863,<p>This is a description for Dummy Product 863.</p>,Vendor 9,Type 5,"tag863,sample",TRUE,Size,Small,SKU0863,86,69.83,113.84
dummy-product-864,Dummy Product 864,<p>This is a description for Dummy Product 864.</p>,Vendor 9,Type 5,"tag864,sample",TRUE,Size,Large,SKU0864,15,17.71,104.53
dummy-product-865,Dummy Product 865,<p>This is a description for Dummy Product 865.</p>,Vendor 9,Type 5,"tag865,sample",TRUE,Size,Small,SKU0865,61,34.25,109.31
dummy-product-866,Dummy Product 866,<p>This is a description for Dummy Product 866.</p>,Vendor 9,Type 5,"tag866,sample",TRUE,Size,Large,SKU0866,47,11.84,119.19
dummy-product-867,Dummy Product 867,<p>This is a description for Dummy Product 867.</p>,Vendor 9,Type 5,"tag867,sample",TRUE,Size,Small,SKU0867,78,48.70,112.99
dummy-product-868,Dummy Product 868,<p>This is a description for Dummy Product 868.</p>,Vendor 9,Type 5,"tag868,sample",TRUE,Size,Large,SKU0868,46,86.63,117.07
dummy-product-869,Dummy Product 869,<p>This is a description for Dummy Product 869.</p>,Vendor 9,Type 5,"tag869,sample",TRUE,Size,Small,SKU0869,62,24.68,100.97
dummy-product-870,Dummy Product 870,<p>This is a description for Dummy Product 870.</p>,Vendor 9,Type 5,"tag870,sample",TRUE,Size,Large,SKU0870,73,42.45,117.31
dummy-product-871,Dummy Product 871,<p>This is a description for Dummy Product 871.</p>,Vendor 9,Type 5,"tag871,sample",TRUE,Size,Small,SKU0871,19,15.35,104.37
dummy-product-872,Dummy Product 872,<p>This is a description for Dummy Product 872.</p>,Vendor 9,Type 5,"tag872,sample",TRUE,Size,Large,SKU0872,32,35.65,113.32
dummy-product-873,Dummy Product 873,<p>This is a description for Dummy Product 873.</p>,Vendor 9,Type 5,"tag873,sample",TRUE,Size,Small,SKU0873,5,65.53,107.63
dummy-product-874,Dummy Product 874,<p>This is a description for Dummy Product 874.</p>,Vendor 9,Type 5,"tag874,sample",TRUE,Size,Large,SKU0874,80,17.74,112.17
dummy-product-875,Dummy Product 875,<p>This is a description for Dummy Product 875.</p>,Vendor 9,Type 5,"tag875,sample",TRUE,Size,Small,SKU0875,66,91.78,113.13
dummy-product-876,Dummy Product 876,<p>This is a description for Dummy Product 876.</p>,Vendor 9,Type 5,"tag876,sample",TRUE,Size,Large,SKU0876,24,88.02,110.77
dummy-product-877,Dummy Product 877,<p>This is a description for Dummy Product 877.</p>,Vendor 9,Type 5,"tag877,sample",TRUE,Size,Small,SKU0877,85,53.04,110.70
dummy-product-878,Dummy Product 878,<p>This is a description for Dummy Product 878.</p>,Vendor 9,Type 5,"tag878,sample",TRUE,Size,Large,SKU0878,76,82.17,114.11
dummy-product-879,Dummy Product 879,<p>This is a description for Dummy Product 879.</p>,Vendor 9,Type 5,"tag879,sample",TRUE,Size,Small,SKU0879,5,14.70,118.98
dummy-product-880,Dummy Product 880,<p>This is a description for Dummy Product 880.</p>,Vendor 9,Type 5,"tag880,sample",TRUE,Size,Large,SKU0880,81,27.80,108.39
dummy-product-881,Dummy Product 881,<p>This is a description for Dummy Product 881.</p>,Vendor 9,Type 5,"tag881,sample",TRUE,Size,Small,SKU0881,18,19.65,112.91
dummy-product-882,Dummy Product 882,<p>This is a description for Dummy Product 882.</p>,Vendor 9,Type 5,"tag882,sample",TRUE,Size,Large,SKU0882,22,99.80,109.10
dummy-product-883,Dummy Product 883,<p>This is a description for Dummy Product 883.</p>,Vendor 9,Type 5,"tag883,sample",TRUE,Size,Small,SKU0883,92,63.59,113.29
dummy-product-884,Dummy Product 884,<p>This is a description for Dummy Product 884.</p>,Vendor 9,Type 5,"tag884,sample",TRUE,Size,Large,SKU0884,81,42.81,115.60
dummy-product-885,Dummy Product 885,<p>This is a description for Dummy Product 885.</p>,Vendor 9,Type 5,"tag885,sample",TRUE,Size,Small,SKU0885,68,55.93,105.62
dummy-product-886,Dummy Product 886,<p>This is a description for Dummy Product 886.</p>,Vendor 9,Type 5,"tag886,sample",TRUE,Size,Large,SKU0886,32,15.43,101.27
dummy-product-887,Dummy Product 887,<p>This is a description for Dummy Product 887.</p>,Vendor 9,Type 5,"tag887,sample",TRUE,Size,Small,SKU0887,84,91.62,111.17
dummy-product-888,Dummy Product 888,<p>This is a description for Dummy Product 888.</p>,Vendor 9,Type 5,"tag888,sample",TRUE,Size,Large,SKU0888,84,13.26,118.76
dummy-product-889,Dummy Product 889,<p>This is a description for Dummy Product 889.</p>,Vendor 9,Type 5,"tag889,sample",TRUE,Size,Small,SKU0889,64,84.90,100.72
dummy-product-890,Dummy Product 890,<p>This is a description for Dummy Product 890.</p>,Vendor 9,Type 5,"tag890,sample",TRUE,Size,Large,SKU0890,67,94.12,116.23
dummy-product-891,Dummy Product 891,<p>This is a description for Dummy Product 891.</p>,Vendor 9,Type 5,"tag891,sample",TRUE,Size,Small,SKU0891,90,73.35,117.35
dummy-product-892,Dummy Product 892,<p>This is a description for Dummy Product 892.</p>,Vendor 9,Type 5,"tag892,sample",TRUE,Size,Large,SKU0892,64,77.04,114.36
dummy-product-893,Dummy Product 893,<p>This is a description for Dummy Product 893.</p>,Vendor 9,Type 5,"tag893,sample",TRUE,Size,Small,SKU0893,35,46.48,106.79
dummy-product-894,Dummy Product 894,<p>This is a description for Dummy Product 894.</p>,Vendor 9,Type 5,"tag894,sample",TRUE,Size,Large,SKU0894,42,34.79,104.60
dummy-product-895,Dummy Product 895,<p>This is a description for Dummy Product 895.</p>,Vendor 9,Type 5,"tag895,sample",TRUE,Size,Small,SKU0895,5,95.94,114.36
dummy-product-896,Dummy Product 896,<p>This is a description for Dummy Product 896.</p>,Vendor 9,Type 5,"tag896,sample",TRUE,Size,Large,SKU0896,51,75.21,111.40
dummy-product-897,Dummy Product 897,<p>This is a description for Dummy Product 897.</p>,Vendor 9,Type 5,"tag897,sample",TRUE,Size,Small,SKU0897,32,73.30,105.26
dummy-product-898,Dummy Product 898,<p>This is a description for Dummy Product 898.</p>,Vendor 9,Type 5,"tag898,sample",TRUE,Size,Large,SKU0898,44,71.15,116.11
dummy-product-899,Dummy Product 899,<p>This is a description for Dummy Product 899.</p>,Vendor 9,Type 5,"tag899,sample",TRUE,Size,Small,SKU0899,84,45.51,119.07
dummy-product-900,Dummy Product 900,<p>This is a description for Dummy Product 900.</p>,Vendor 9,Type 5,"tag900,sample",TRUE,Size,Large,SKU0900,36,28.47,109.98
dummy-product-901,Dummy Product 901,<p>This is a description for Dummy Product 901.</p>,Vendor 10,Type 5,"tag901,sample",TRUE,Size,Small,SKU0901,51,17.74,117.11
dummy-product-902,Dummy Product 902,<p>This is a description for Dummy Product 902.</p>,Vendor 10,Type 5,"tag902,sample",TRUE,Size,Large,SKU0902,45,74.13,113.17
dummy-product-903,Dummy Product 903,<p>This is a description for Dummy Product 903.</p>,Vendor 10,Type 5,"tag903,sample",TRUE,Size,Small,SKU0903,96,22.09,114.71
dummy-product-904,Dummy Product 904,<p>This is a description for Dummy Product 904.</p>,Vendor 10,Type 5,"tag904,sample",TRUE,Size,Large,SKU0904,21,77.99,104.42
dummy-product-905,Dummy Product 905,<p>This is a description for Dummy Product 905.</p>,Vendor 10,Type 5,"tag905,sample",TRUE,Size,Small,SKU0905,84,19.94,117.10
dummy-product-906,Dummy Product 906,<p>This is a description for Dummy Product 906.</p>,Vendor 10,Type 5,"tag906,sample",TRUE,Size,Large,SKU0906,60,56.34,112.71
dummy-product-907,Dummy Product 907,<p>This is a description for Dummy Product 907.</p>,Vendor 10,Type 5,"tag907,sample",TRUE,Size,Small,SKU0907,95,22.10,102.95
dummy-product-908,Dummy Product 908,<p>This is a description for Dummy Product 908.</p>,Vendor 10,Type 5,"tag908,sample",TRUE,Size,Large,SKU0908,67,53.92,115.17
dummy-product-909,Dummy Product 909,<p>This is a description for Dummy Product 909.</p>,Vendor 10,Type 5,"tag909,sample",TRUE,Size,Small,SKU0909,68,62.07,102.16
dummy-product-910,Dummy Product 910,<p>This is a description for Dummy Product 910.</p>,Vendor 10,Type 5,"tag910,sample",TRUE,Size,Large,SKU0910,80,89.72,111.63
dummy-product-911,Dummy Product 911,<p>This is a description for Dummy Product 911.</p>,Vendor 10,Type 5,"tag911,sample",TRUE,Size,Small,SKU0911,96,98.66,115.53
dummy-product-912,Dummy Product 912,<p>This is a description for Dummy Product 912.</p>,Vendor 10,Type 5,"tag912,sample",TRUE,Size,Large,SKU0912,19,66.51,119.86
dummy-product-913,Dummy Product 913,<p>This is a description for Dummy Product 913.</p>,Vendor 10,Type 5,"tag913,sample",TRUE,Size,Small,SKU0913,56,43.97,106.83
dummy-product-914,Dummy Product 914,<p>This is a description for Dummy Product 914.</p>,Vendor 10,Type 5,"tag914,sample",TRUE,Size,Large,SKU0914,43,80.01,104.94
dummy-product-915,Dummy Product 915,<p>This is a description for Dummy Product 915.</p>,Vendor 10,Type 5,"tag915,sample",TRUE,Size,Small,SKU0915,72,79.27,102.17
dummy-product-916,Dummy Product 916,<p>This is a description for Dummy Product 916.</p>,Vendor 10,Type 5,"tag916,sample",TRUE,Size,Large,SKU0916,16,13.41,113.53
dummy-product-917,Dummy Product 917,<p>This is a description for Dummy Product 917.</p>,Vendor 10,Type 5,"tag917,sample",TRUE,Size,Small,SKU0917,34,58.57,102.71
dummy-product-918,Dummy Product 918,<p>This is a description for Dummy Product 918.</p>,Vendor 10,Type 5,"tag918,sample",TRUE,Size,Large,SKU0918,91,11.41,110.42
dummy-product-919,Dummy Product 919,<p>This is a description for Dummy Product 919.</p>,Vendor 10,Type 5,"tag919,sample",TRUE,Size,Small,SKU0919,6,84.92,102.73
dummy-product-920,Dummy Product 920,<p>This is a description for Dummy Product 920.</p>,Vendor 10,Type 5,"tag920,sample",TRUE,Size,Large,SKU0920,2,18.23,106.06
dummy-product-921,Dummy Product 921,<p>This is a description for Dummy Product 921.</p>,Vendor 10,Type 5,"tag921,sample",TRUE,Size,Small,SKU0921,59,31.43,117.88
dummy-product-922,Dummy Product 922,<p>This is a description for Dummy Product 922.</p>,Vendor 10,Type 5,"tag922,sample",TRUE,Size,Large,SKU0922,82,95.02,114.01
dummy-product-923,Dummy Product 923,<p>This is a description for Dummy Product 923.</p>,Vendor 10,Type 5,"tag923,sample",TRUE,Size,Small,SKU0923,74,72.77,104.78
dummy-product-924,Dummy Product 924,<p>This is a description for Dummy Product 924.</p>,Vendor 10,Type 5,"tag924,sample",TRUE,Size,Large,SKU0924,2,88.75,101.26
dummy-product-925,Dummy Product 925,<p>This is a description for Dummy Product 925.</p>,Vendor 10,Type 5,"tag925,sample",TRUE,Size,Small,SKU0925,70,99.56,109.33
dummy-product-926,Dummy Product 926,<p>This is a description for Dummy Product 926.</p>,Vendor 10,Type 5,"tag926,sample",TRUE,Size,Large,SKU0926,45,17.11,119.41
dummy-product-927,Dummy Product 927,<p>This is a description for Dummy Product 927.</p>,Vendor 10,Type 5,"tag927,sample",TRUE,Size,Small,SKU0927,75,18.81,118.07
dummy-product-928,Dummy Product 928,<p>This is a description for Dummy Product 928.</p>,Vendor 10,Type 5,"tag928,sample",TRUE,Size,Large,SKU0928,48,83.97,104.34
dummy-product-929,Dummy Product 929,<p>This is a description for Dummy Product 929.</p>,Vendor 10,Type 5,"tag929,sample",TRUE,Size,Small,SKU0929,66,33.57,111.29
dummy-product-930,Dummy Product 930,<p>This is a description for Dummy Product 930.</p>,Vendor 10,Type 5,"tag930,sample",TRUE,Size,Large,SKU0930,80,45.31,105.11
dummy-product-931,Dummy Product 931,<p>This is a description for Dummy Product 931.</p>,Vendor 10,Type 5,"tag931,sample",TRUE,Size,Small,SKU0931,83,14.59,112.13
dummy-product-932,Dummy Product 932,<p>This is a description for Dummy Product 932.</p>,Vendor 10,Type 5,"tag932,sample",TRUE,Size,Large,SKU0932,76,21.34,106.05
dummy-product-933,Dummy Product 933,<p>This is a description for Dummy Product 933.</p>,Vendor 10,Type 5,"tag933,sample",TRUE,Size,Small,SKU0933,46,5.87,105.20
dummy-product-934,Dummy Product 934,<p>This is a description for Dummy Product 934.</p>,Vendor 10,Type 5,"tag934,sample",TRUE,Size,Large,SKU0934,68,75.23,105.33
dummy-product-935,Dummy Product 935,<p>This is a description for Dummy Product 935.</p>,Vendor 10,Type 5,"tag935,sample",TRUE,Size,Small,SKU0935,37,7.48,105.38
dummy-product-936,Dummy Product 936,<p>This is a description for Dummy Product 936.</p>,Vendor 10,Type 5,"tag936,sample",TRUE,Size,Large,SKU0936,99,91.78,104.78
dummy-product-937,Dummy Product 937,<p>This is a description for Dummy Product 937.</p>,Vendor 10,Type 5,"tag937,sample",TRUE,Size,Small,SKU0937,97,84.12,102.22
dummy-product-938,Dummy Product 938,<p>This is a description for Dummy Product 938.</p>,Vendor 10,Type 5,"tag938,sample",TRUE,Size,Large,SKU0938,64,30.22,115.95
dummy-product-939,Dummy Product 939,<p>This is a description for Dummy Product 939.</p>,Vendor 10,Type 5,"tag939,sample",TRUE,Size,Small,SKU0939,42,24.83,106.96
dummy-product-940,Dummy Product 940,<p>This is a description for Dummy Product 940.</p>,Vendor 10,Type 5,"tag940,sample",TRUE,Size,Large,SKU0940,38,65.38,106.19
dummy-product-941,Dummy Product 941,<p>This is a description for Dummy Product 941.</p>,Vendor 10,Type 5,"tag941,sample",TRUE,Size,Small,SKU0941,49,3.08,106.60
dummy-product-942,Dummy Product 942,<p>This is a description for Dummy Product 942.</p>,Vendor 10,Type 5,"tag942,sample",TRUE,Size,Large,SKU0942,7,92.27,111.50
dummy-product-943,Dummy Product 943,<p>This is a description for Dummy Product 943.</p>,Vendor 10,Type 5,"tag943,sample",TRUE,Size,Small,SKU0943,57,1.68,103.20
dummy-product-944,Dummy Product 944,<p>This is a description for Dummy Product 944.</p>,Vendor 10,Type 5,"tag944,sample",TRUE,Size,Large,SKU0944,51,73.32,115.40
dummy-product-945,Dummy Product 945,<p>This is a description for Dummy Product 945.</p>,Vendor 10,Type 5,"tag945,sample",TRUE,Size,Small,SKU0945,45,39.34,114.72
dummy-product-946,Dummy Product 946,<p>This is a description for Dummy Product 946.</p>,Vendor 10,Type 5,"tag946,sample",TRUE,Size,Large,SKU0946,24,10.47,103.68
dummy-product-947,Dummy Product 947,<p>This is a description for Dummy Product 947.</p>,Vendor 10,Type 5,"tag947,sample",TRUE,Size,Small,SKU0947,97,33.33,105.35
dummy-product-948,Dummy Product 948,<p>This is a description for Dummy Product 948.</p>,Vendor 10,Type 5,"tag948,sample",TRUE,Size,Large,SKU0948,86,69.46,100.57
dummy-product-949,Dummy Product 949,<p>This is a description for Dummy Product 949.</p>,Vendor 10,Type 5,"tag949,sample",TRUE,Size,Small,SKU0949,60,59.11,105.85
dummy-product-950,Dummy Product 950,<p>This is a description for Dummy Product 950.</p>,Vendor 10,Type 5,"tag950,sample",TRUE,Size,Large,SKU0950,89,60.45,112.18
dummy-product-951,Dummy Product 951,<p>This is a description for Dummy Product 951.</p>,Vendor 10,Type 5,"tag951,sample",TRUE,Size,Small,SKU0951,12,31.31,116.27
dummy-product-952,Dummy Product 952,<p>This is a description for Dummy Product 952.</p>,Vendor 10,Type 5,"tag952,sample",TRUE,Size,Large,SKU0952,15,5.18,103.23
dummy-product-953,Dummy Product 953,<p>This is a description for Dummy Product 953.</p>,Vendor 10,Type 5,"tag953,sample",TRUE,Size,Small,SKU0953,34,31.63,103.67
dummy-product-954,Dummy Product 954,<p>This is a description for Dummy Product 954.</p>,Vendor 10,Type 5,"tag954,sample",TRUE,Size,Large,SKU0954,38,5.69,106.65
dummy-product-955,Dummy Product 955,<p>This is a description for Dummy Product 955.</p>,Vendor 10,Type 5,"tag955,sample",TRUE,Size,Small,SKU0955,1,58.65,105.63
dummy-product-956,Dummy Product 956,<p>This is a description for Dummy Product 956.</p>,Vendor 10,Type 5,"tag956,sample",TRUE,Size,Large,SKU0956,99,7.80,119.00
dummy-product-957,Dummy Product 957,<p>This is a description for Dummy Product 957.</p>,Vendor 10,Type 5,"tag957,sample",TRUE,Size,Small,SKU0957,16,88.43,118.98
dummy-product-958,Dummy Product 958,<p>This is a description for Dummy Product 958.</p>,Vendor 10,Type 5,"tag958,sample",TRUE,Size,Large,SKU0958,80,27.30,119.81
dummy-product-959,Dummy Product 959,<p>This is a description for Dummy Product 959.</p>,Vendor 10,Type 5,"tag959,sample",TRUE,Size,Small,SKU0959,22,92.97,105.28
dummy-product-960,Dummy Product 960,<p>This is a description for Dummy Product 960.</p>,Vendor 10,Type 5,"tag960,sample",TRUE,Size,Large,SKU0960,19,74.01,116.67
dummy-product-961,Dummy Product 961,<p>This is a description for Dummy Product 961.</p>,Vendor 10,Type 5,"tag961,sample",TRUE,Size,Small,SKU0961,33,34.18,111.19
dummy-product-962,Dummy Product 962,<p>This is a description for Dummy Product 962.</p>,Vendor 10,Type 5,"tag962,sample",TRUE,Size,Large,SKU0962,99,56.21,112.13
dummy-product-963,Dummy Product 963,<p>This is a description for Dummy Product 963.</p>,Vendor 10,Type 5,"tag963,sample",TRUE,Size,Small,SKU0963,50,35.49,102.28
dummy-product-964,Dummy Product 964,<p>This is a description for Dummy Product 964.</p>,Vendor 10,Type 5,"tag964,sample",TRUE,Size,Large,SKU0964,13,78.13,105.77
dummy-product-965,Dummy Product 965,<p>This is a description for Dummy Product 965.</p>,Vendor 10,Type 5,"tag965,sample",TRUE,Size,Small,SKU0965,64,84.24,110.16
dummy-product-966,Dummy Product 966,<p>This is a description for Dummy Product 966.</p>,Vendor 10,Type 5,"tag966,sample",TRUE,Size,Large,SKU0966,32,49.86,105.82
dummy-product-967,Dummy Product 967,<p>This is a description for Dummy Product 967.</p>,Vendor 10,Type 5,"tag967,sample",TRUE,Size,Small,SKU0967,93,39.44,119.19
dummy-product-968,Dummy Product 968,<p>This is a description for Dummy Product 968.</p>,Vendor 10,Type 5,"tag968,sample",TRUE,Size,Large,SKU0968,97,70.95,111.22
dummy-product-969,Dummy Product 969,<p>This is a description for Dummy Product 969.</p>,Vendor 10,Type 5,"tag969,sample",TRUE,Size,Small,SKU0969,39,36.44,109.03
dummy-product-970,Dummy Product 970,<p>This is a description for Dummy Product 970.</p>,Vendor 10,Type 5,"tag970,sample",TRUE,Size,Large,SKU0970,57,75.34,111.24
dummy-product-971,Dummy Product 971,<p>This is a description for Dummy Product 971.</p>,Vendor 10,Type 5,"tag971,sample",TRUE,Size,Small,SKU0971,0,50.96,109.96
dummy-product-972,Dummy Product 972,<p>This is a description for Dummy Product 972.</p>,Vendor 10,Type 5,"tag972,sample",TRUE,Size,Large,SKU0972,65,14.86,110.58
dummy-product-973,Dummy Product 973,<p>This is a description for Dummy Product 973.</p>,Vendor 10,Type 5,"tag973,sample",TRUE,Size,Small,SKU0973,39,20.46,113.11
dummy-product-974,Dummy Product 974,<p>This is a description for Dummy Product 974.</p>,Vendor 10,Type 5,"tag974,sample",TRUE,Size,Large,SKU0974,16,50.12,119.91
dummy-product-975,Dummy Product 975,<p>This is a description for Dummy Product 975.</p>,Vendor 10,Type 5,"tag975,sample",TRUE,Size,Small,SKU0975,84,18.87,105.51
dummy-product-976,Dummy Product 976,<p>This is a description for Dummy Product 976.</p>,Vendor 10,Type 5,"tag976,sample",TRUE,Size,Large,SKU0976,32,83.73,107.30
dummy-product-977,Dummy Product 977,<p>This is a description for Dummy Product 977.</p>,Vendor 10,Type 5,"tag977,sample",TRUE,Size,Small,SKU0977,69,41.53,101.09
